game_date,home_name,away_name,home_score,away_score,home_win
2023-07-07,Washington Nationals,Texas Rangers,2,7,0
2023-07-07,New York Yankees,Chicago Cubs,0,3,0
2023-07-07,Cleveland Guardians,Kansas City Royals,3,0,1
2023-07-07,Boston Red Sox,Oakland Athletics,7,3,1
2023-07-07,Houston Astros,Seattle Mariners,1,10,0
2023-07-07,Minnesota Twins,Baltimore Orioles,1,3,0
2023-07-07,Chicago White Sox,St. Louis Cardinals,8,7,1
2023-07-07,Milwaukee Brewers,Cincinnati Reds,7,3,1
2023-07-07,Arizona Diamondbacks,Pittsburgh Pirates,7,3,1
2023-07-07,San Diego Padres,New York Mets,5,7,0
2023-07-07,Los Angeles Dodgers,Los Angeles Angels,11,4,1
2023-07-07,San Francisco Giants,Colorado Rockies,2,5,0
2023-07-08,New York Yankees,Chicago Cubs,6,3,1
2023-07-08,Detroit Tigers,Toronto Blue Jays,2,0,1
2023-07-08,Minnesota Twins,Baltimore Orioles,2,6,0
2023-07-08,Chicago White Sox,St. Louis Cardinals,0,3,0
2023-07-08,San Francisco Giants,Colorado Rockies,5,3,1
2023-07-08,Washington Nationals,Texas Rangers,8,3,1
2023-07-08,Cleveland Guardians,Kansas City Royals,10,6,1
2023-07-08,Boston Red Sox,Oakland Athletics,10,3,1
2023-07-08,Arizona Diamondbacks,Pittsburgh Pirates,3,2,1
2023-07-08,Miami Marlins,Philadelphia Phillies,5,3,1
2023-07-08,Milwaukee Brewers,Cincinnati Reds,5,8,0
2023-07-08,Houston Astros,Seattle Mariners,3,2,1
2023-07-08,Tampa Bay Rays,Atlanta Braves,1,6,0
2023-07-08,Los Angeles Dodgers,Los Angeles Angels,10,5,1
2023-07-08,San Diego Padres,New York Mets,3,1,1
2023-07-09,Washington Nationals,Texas Rangers,7,2,1
2023-07-09,Boston Red Sox,Oakland Athletics,4,3,1
2023-07-09,New York Yankees,Chicago Cubs,4,7,0
2023-07-09,Cleveland Guardians,Kansas City Royals,1,4,0
2023-07-09,Detroit Tigers,Toronto Blue Jays,3,4,0
2023-07-09,Tampa Bay Rays,Atlanta Braves,10,4,1
2023-07-09,Miami Marlins,Philadelphia Phillies,7,3,1
2023-07-09,Houston Astros,Seattle Mariners,1,3,0
2023-07-09,Minnesota Twins,Baltimore Orioles,2,15,0
2023-07-09,Chicago White Sox,St. Louis Cardinals,3,4,0
2023-07-09,Milwaukee Brewers,Cincinnati Reds,1,0,1
2023-07-09,San Francisco Giants,Colorado Rockies,1,0,1
2023-07-09,Arizona Diamondbacks,Pittsburgh Pirates,2,4,0
2023-07-09,San Diego Padres,New York Mets,6,2,1
2023-07-14,Philadelphia Phillies,San Diego Padres,3,8,0
2023-07-14,Pittsburgh Pirates,San Francisco Giants,4,6,0
2023-07-14,St. Louis Cardinals,Washington Nationals,5,7,0
2023-07-14,Baltimore Orioles,Miami Marlins,5,2,1
2023-07-14,Toronto Blue Jays,Arizona Diamondbacks,7,2,1
2023-07-14,New York Mets,Los Angeles Dodgers,0,6,0
2023-07-14,Cincinnati Reds,Milwaukee Brewers,0,1,0
2023-07-14,Atlanta Braves,Chicago White Sox,9,0,1
2023-07-14,Chicago Cubs,Boston Red Sox,3,8,0
2023-07-14,Texas Rangers,Cleveland Guardians,12,4,1
2023-07-14,Colorado Rockies,New York Yankees,7,2,1
2023-07-14,Los Angeles Angels,Houston Astros,5,7,0
2023-07-14,Oakland Athletics,Minnesota Twins,4,5,0
2023-07-14,Seattle Mariners,Detroit Tigers,4,5,0
2023-07-15,Philadelphia Phillies,San Diego Padres,6,4,1
2023-07-15,Philadelphia Phillies,San Diego Padres,9,4,1
2023-07-15,Kansas City Royals,Tampa Bay Rays,1,6,0
2023-07-15,Kansas City Royals,Tampa Bay Rays,2,4,0
2023-07-15,St. Louis Cardinals,Washington Nationals,5,7,0
2023-07-15,Chicago Cubs,Boston Red Sox,10,4,1
2023-07-15,Toronto Blue Jays,Arizona Diamondbacks,5,2,1
2023-07-15,Texas Rangers,Cleveland Guardians,2,0,1
2023-07-15,Pittsburgh Pirates,San Francisco Giants,1,3,0
2023-07-15,Baltimore Orioles,Miami Marlins,6,5,1
2023-07-15,Oakland Athletics,Minnesota Twins,7,10,0
2023-07-15,Cincinnati Reds,Milwaukee Brewers,0,3,0
2023-07-15,New York Mets,Los Angeles Dodgers,1,5,0
2023-07-15,St. Louis Cardinals,Washington Nationals,9,6,1
2023-07-15,Atlanta Braves,Chicago White Sox,5,6,0
2023-07-15,Colorado Rockies,New York Yankees,3,6,0
2023-07-15,Los Angeles Angels,Houston Astros,13,12,1
2023-07-15,Seattle Mariners,Detroit Tigers,0,6,0
2023-07-16,Pittsburgh Pirates,San Francisco Giants,4,8,0
2023-07-16,Philadelphia Phillies,San Diego Padres,7,6,1
2023-07-16,Atlanta Braves,Chicago White Sox,1,8,0
2023-07-16,Baltimore Orioles,Miami Marlins,5,4,1
2023-07-16,Toronto Blue Jays,Arizona Diamondbacks,7,5,1
2023-07-16,Cincinnati Reds,Milwaukee Brewers,3,4,0
2023-07-16,Kansas City Royals,Tampa Bay Rays,8,4,1
2023-07-16,St. Louis Cardinals,Washington Nationals,8,4,1
2023-07-16,Chicago Cubs,Boston Red Sox,5,11,0
2023-07-16,Texas Rangers,Cleveland Guardians,6,5,1
2023-07-16,Colorado Rockies,New York Yankees,8,7,1
2023-07-16,Oakland Athletics,Minnesota Twins,4,5,0
2023-07-16,Seattle Mariners,Detroit Tigers,2,0,1
2023-07-16,New York Mets,Los Angeles Dodgers,2,1,1
2023-07-16,Los Angeles Angels,Houston Astros,8,9,0
2023-07-17,Baltimore Orioles,Los Angeles Dodgers,4,6,0
2023-07-17,Pittsburgh Pirates,Cleveland Guardians,0,11,0
2023-07-17,Cincinnati Reds,San Francisco Giants,2,4,0
2023-07-17,St. Louis Cardinals,Miami Marlins,6,4,1
2023-07-17,Chicago Cubs,Washington Nationals,5,7,0
2023-07-17,Texas Rangers,Tampa Bay Rays,3,2,1
2023-07-17,Kansas City Royals,Detroit Tigers,2,3,0
2023-07-17,Los Angeles Angels,New York Yankees,4,3,1
2023-07-17,Oakland Athletics,Boston Red Sox,0,7,0
2023-07-17,Seattle Mariners,Minnesota Twins,7,6,1
2023-07-18,Cincinnati Reds,San Francisco Giants,2,4,0
2023-07-18,Philadelphia Phillies,Milwaukee Brewers,4,3,1
2023-07-18,Baltimore Orioles,Los Angeles Dodgers,3,10,0
2023-07-18,Pittsburgh Pirates,Cleveland Guardians,1,10,0
2023-07-18,Toronto Blue Jays,San Diego Padres,1,9,0
2023-07-18,New York Mets,Chicago White Sox,11,10,1
2023-07-18,Atlanta Braves,Arizona Diamondbacks,13,16,0
2023-07-18,St. Louis Cardinals,Miami Marlins,5,2,1
2023-07-18,Chicago Cubs,Washington Nationals,17,3,1
2023-07-18,Texas Rangers,Tampa Bay Rays,5,3,1
2023-07-18,Kansas City Royals,Detroit Tigers,11,10,1
2023-07-18,Colorado Rockies,Houston Astros,4,3,1
2023-07-18,Los Angeles Angels,New York Yankees,5,1,1
2023-07-18,Oakland Athletics,Boston Red Sox,3,0,1
2023-07-18,Seattle Mariners,Minnesota Twins,3,10,0
2023-07-18,Cincinnati Reds,San Francisco Giants,10,11,0
2023-07-19,Pittsburgh Pirates,Cleveland Guardians,7,5,1
2023-07-19,Baltimore Orioles,Los Angeles Dodgers,8,5,1
2023-07-19,Texas Rangers,Tampa Bay Rays,5,1,1
2023-07-19,St. Louis Cardinals,Miami Marlins,6,4,1
2023-07-19,Colorado Rockies,Houston Astros,1,4,0
2023-07-19,Oakland Athletics,Boston Red Sox,6,5,1
2023-07-19,Philadelphia Phillies,Milwaukee Brewers,3,5,0
2023-07-19,Toronto Blue Jays,San Diego Padres,0,2,0
2023-07-19,Los Angeles Angels,New York Yankees,7,3,1
2023-07-19,Cincinnati Reds,San Francisco Giants,3,2,1
2023-07-19,New York Mets,Chicago White Sox,5,1,1
2023-07-19,Atlanta Braves,Arizona Diamondbacks,3,5,0
2023-07-19,Chicago Cubs,Washington Nationals,8,3,1
2023-07-19,Kansas City Royals,Detroit Tigers,2,3,0
2023-07-19,Seattle Mariners,Minnesota Twins,3,6,0
2023-07-20,Atlanta Braves,Arizona Diamondbacks,7,5,1
2023-07-20,Cincinnati Reds,San Francisco Giants,5,1,1
2023-07-20,Philadelphia Phillies,Milwaukee Brewers,0,4,0
2023-07-20,Toronto Blue Jays,San Diego Padres,4,0,1
2023-07-20,New York Mets,Chicago White Sox,2,6,0
2023-07-20,Kansas City Royals,Detroit Tigers,0,3,0
2023-07-20,Seattle Mariners,Minnesota Twins,5,0,1
2023-07-20,Tampa Bay Rays,Baltimore Orioles,3,4,0
2023-07-20,Chicago Cubs,St. Louis Cardinals,2,7,0
2023-07-20,Oakland Athletics,Houston Astros,1,3,0
2023-07-21,Chicago Cubs,St. Louis Cardinals,4,3,1
2023-07-21,Detroit Tigers,San Diego Padres,4,5,0
2023-07-21,Tampa Bay Rays,Baltimore Orioles,3,0,1
2023-07-21,Miami Marlins,Colorado Rockies,1,6,0
2023-07-21,Washington Nationals,San Francisco Giants,5,3,1
2023-07-21,New York Yankees,Kansas City Royals,5,4,1
2023-07-21,Cincinnati Reds,Arizona Diamondbacks,9,6,1
2023-07-21,Boston Red Sox,New York Mets,4,5,0
2023-07-21,Cleveland Guardians,Philadelphia Phillies,6,5,1
2023-07-21,Texas Rangers,Los Angeles Dodgers,5,11,0
2023-07-21,Minnesota Twins,Chicago White Sox,9,4,1
2023-07-21,Milwaukee Brewers,Atlanta Braves,4,6,0
2023-07-21,Los Angeles Angels,Pittsburgh Pirates,8,5,1
2023-07-21,Oakland Athletics,Houston Astros,4,6,0
2023-07-21,Seattle Mariners,Toronto Blue Jays,3,2,1
2023-07-22,New York Yankees,Kansas City Royals,5,2,1
2023-07-22,Miami Marlins,Colorado Rockies,3,4,0
2023-07-22,Boston Red Sox,New York Mets,4,5,0
2023-07-22,Chicago Cubs,St. Louis Cardinals,8,6,1
2023-07-22,Texas Rangers,Los Angeles Dodgers,3,16,0
2023-07-22,Cincinnati Reds,Arizona Diamondbacks,4,2,1
2023-07-22,Tampa Bay Rays,Baltimore Orioles,5,6,0
2023-07-22,Seattle Mariners,Toronto Blue Jays,9,8,1
2023-07-22,Detroit Tigers,San Diego Padres,3,14,0
2023-07-22,Washington Nationals,San Francisco Giants,10,1,1
2023-07-22,Boston Red Sox,New York Mets,8,6,1
2023-07-22,Cleveland Guardians,Philadelphia Phillies,1,0,1
2023-07-22,Minnesota Twins,Chicago White Sox,3,2,1
2023-07-22,Milwaukee Brewers,Atlanta Braves,4,3,1
2023-07-22,Oakland Athletics,Houston Astros,4,1,1
2023-07-22,Los Angeles Angels,Pittsburgh Pirates,0,3,0
2023-07-23,Detroit Tigers,San Diego Padres,3,1,1
2023-07-23,Washington Nationals,San Francisco Giants,6,1,1
2023-07-23,New York Yankees,Kansas City Royals,8,5,1
2023-07-23,Cincinnati Reds,Arizona Diamondbacks,7,3,1
2023-07-23,Tampa Bay Rays,Baltimore Orioles,3,5,0
2023-07-23,Cleveland Guardians,Philadelphia Phillies,5,8,0
2023-07-23,Miami Marlins,Colorado Rockies,3,2,1
2023-07-23,Minnesota Twins,Chicago White Sox,5,4,1
2023-07-23,Milwaukee Brewers,Atlanta Braves,2,4,0
2023-07-23,Chicago Cubs,St. Louis Cardinals,7,2,1
2023-07-23,Texas Rangers,Los Angeles Dodgers,8,4,1
2023-07-23,Oakland Athletics,Houston Astros,2,3,0
2023-07-23,Los Angeles Angels,Pittsburgh Pirates,7,5,1
2023-07-23,Seattle Mariners,Toronto Blue Jays,3,4,0
2023-07-23,Boston Red Sox,New York Mets,6,1,1
2023-07-24,Detroit Tigers,San Francisco Giants,5,1,1
2023-07-24,Philadelphia Phillies,Baltimore Orioles,2,3,0
2023-07-24,Washington Nationals,Colorado Rockies,6,10,0
2023-07-24,Cleveland Guardians,Kansas City Royals,3,5,0
2023-07-24,Minnesota Twins,Seattle Mariners,4,3,1
2023-07-24,Houston Astros,Texas Rangers,10,9,1
2023-07-24,Milwaukee Brewers,Cincinnati Reds,3,2,1
2023-07-24,San Diego Padres,Pittsburgh Pirates,4,8,0
2023-07-24,Arizona Diamondbacks,St. Louis Cardinals,6,10,0
2023-07-24,Los Angeles Dodgers,Toronto Blue Jays,3,6,0
2023-07-25,Detroit Tigers,Los Angeles Angels,6,7,0
2023-07-25,Philadelphia Phillies,Baltimore Orioles,4,3,1
2023-07-25,Tampa Bay Rays,Miami Marlins,4,1,1
2023-07-25,Washington Nationals,Colorado Rockies,6,5,1
2023-07-25,New York Yankees,New York Mets,3,9,0
2023-07-25,Cleveland Guardians,Kansas City Royals,5,1,1
2023-07-25,Boston Red Sox,Atlanta Braves,7,1,1
2023-07-25,Minnesota Twins,Seattle Mariners,7,9,0
2023-07-25,Houston Astros,Texas Rangers,4,3,1
2023-07-25,Chicago White Sox,Chicago Cubs,3,7,0
2023-07-25,Milwaukee Brewers,Cincinnati Reds,3,4,0
2023-07-25,San Diego Padres,Pittsburgh Pirates,5,1,1
2023-07-25,Arizona Diamondbacks,St. Louis Cardinals,3,1,1
2023-07-25,San Francisco Giants,Oakland Athletics,2,1,1
2023-07-25,Los Angeles Dodgers,Toronto Blue Jays,8,7,1
2023-07-26,Washington Nationals,Colorado Rockies,5,4,1
2023-07-26,Tampa Bay Rays,Miami Marlins,1,7,0
2023-07-26,Cleveland Guardians,Kansas City Royals,8,3,1
2023-07-26,Minnesota Twins,Seattle Mariners,7,8,0
2023-07-26,Milwaukee Brewers,Cincinnati Reds,3,0,1
2023-07-26,Arizona Diamondbacks,St. Louis Cardinals,7,11,0
2023-07-26,San Diego Padres,Pittsburgh Pirates,2,3,0
2023-07-26,Los Angeles Dodgers,Toronto Blue Jays,1,8,0
2023-07-26,Philadelphia Phillies,Baltimore Orioles,6,4,1
2023-07-26,New York Yankees,New York Mets,3,1,1
2023-07-26,Boston Red Sox,Atlanta Braves,5,3,1
2023-07-26,Houston Astros,Texas Rangers,5,13,0
2023-07-26,Chicago White Sox,Chicago Cubs,7,10,0
2023-07-26,San Francisco Giants,Oakland Athletics,8,3,1
2023-07-27,Detroit Tigers,Los Angeles Angels,0,6,0
2023-07-27,Detroit Tigers,Los Angeles Angels,4,11,0
2023-07-27,New York Mets,Washington Nationals,2,1,1
2023-07-27,St. Louis Cardinals,Chicago Cubs,3,10,0
2023-07-27,Chicago White Sox,Cleveland Guardians,3,6,0
2023-07-28,Miami Marlins,Detroit Tigers,6,5,1
2023-07-28,Pittsburgh Pirates,Philadelphia Phillies,1,2,0
2023-07-28,Baltimore Orioles,New York Yankees,1,0,1
2023-07-28,Toronto Blue Jays,Los Angeles Angels,4,1,1
2023-07-28,New York Mets,Washington Nationals,5,1,1
2023-07-28,Chicago White Sox,Cleveland Guardians,3,0,1
2023-07-28,Atlanta Braves,Milwaukee Brewers,10,7,1
2023-07-28,Houston Astros,Tampa Bay Rays,3,4,0
2023-07-28,Kansas City Royals,Minnesota Twins,8,5,1
2023-07-28,St. Louis Cardinals,Chicago Cubs,2,3,0
2023-07-28,Colorado Rockies,Oakland Athletics,5,8,0
2023-07-28,Arizona Diamondbacks,Seattle Mariners,2,5,0
2023-07-28,San Diego Padres,Texas Rangers,7,1,1
2023-07-28,Los Angeles Dodgers,Cincinnati Reds,5,6,0
2023-07-28,San Francisco Giants,Boston Red Sox,2,3,0
2023-07-29,Toronto Blue Jays,Los Angeles Angels,6,1,1
2023-07-29,Miami Marlins,Detroit Tigers,0,5,0
2023-07-29,Pittsburgh Pirates,Philadelphia Phillies,7,6,1
2023-07-29,New York Mets,Washington Nationals,6,11,0
2023-07-29,Kansas City Royals,Minnesota Twins,10,7,1
2023-07-29,Chicago White Sox,Cleveland Guardians,7,2,1
2023-07-29,San Francisco Giants,Boston Red Sox,3,2,1
2023-07-29,St. Louis Cardinals,Chicago Cubs,1,5,0
2023-07-29,Houston Astros,Tampa Bay Rays,17,4,1
2023-07-29,Baltimore Orioles,New York Yankees,3,8,0
2023-07-29,Atlanta Braves,Milwaukee Brewers,11,5,1
2023-07-29,Colorado Rockies,Oakland Athletics,3,11,0
2023-07-29,Arizona Diamondbacks,Seattle Mariners,4,3,1
2023-07-29,San Diego Padres,Texas Rangers,4,0,1
2023-07-29,Los Angeles Dodgers,Cincinnati Reds,3,2,1
2023-07-30,Toronto Blue Jays,Los Angeles Angels,2,3,0
2023-07-30,Pittsburgh Pirates,Philadelphia Phillies,6,4,1
2023-07-30,Atlanta Braves,Milwaukee Brewers,8,6,1
2023-07-30,New York Mets,Washington Nationals,5,2,1
2023-07-30,Miami Marlins,Detroit Tigers,8,6,1
2023-07-30,Houston Astros,Tampa Bay Rays,2,8,0
2023-07-30,Kansas City Royals,Minnesota Twins,2,1,1
2023-07-30,Chicago White Sox,Cleveland Guardians,0,5,0
2023-07-30,St. Louis Cardinals,Chicago Cubs,3,0,1
2023-07-30,Colorado Rockies,Oakland Athletics,2,0,1
2023-07-30,San Francisco Giants,Boston Red Sox,4,3,1
2023-07-30,Los Angeles Dodgers,Cincinnati Reds,0,9,0
2023-07-30,Arizona Diamondbacks,Seattle Mariners,0,4,0
2023-07-30,San Diego Padres,Texas Rangers,5,3,1
2023-07-30,Baltimore Orioles,New York Yankees,9,3,1
2023-07-31,Miami Marlins,Philadelphia Phillies,2,4,0
2023-07-31,New York Yankees,Tampa Bay Rays,1,5,0
2023-07-31,Washington Nationals,Milwaukee Brewers,5,3,1
2023-07-31,Toronto Blue Jays,Baltimore Orioles,2,4,0
2023-07-31,Atlanta Braves,Los Angeles Angels,1,4,0
2023-07-31,Chicago Cubs,Cincinnati Reds,5,6,0
2023-07-31,Houston Astros,Cleveland Guardians,7,3,1
2023-07-31,Colorado Rockies,San Diego Padres,4,3,1
2023-07-31,Seattle Mariners,Boston Red Sox,6,2,1
2023-07-31,San Francisco Giants,Arizona Diamondbacks,3,4,0
2023-08-01,Miami Marlins,Philadelphia Phillies,1,3,0
2023-08-01,Pittsburgh Pirates,Detroit Tigers,4,1,1
2023-08-01,New York Yankees,Tampa Bay Rays,2,5,0
2023-08-01,Washington Nationals,Milwaukee Brewers,4,6,0
2023-08-01,Toronto Blue Jays,Baltimore Orioles,3,13,0
2023-08-01,Atlanta Braves,Los Angeles Angels,5,1,1
2023-08-01,St. Louis Cardinals,Minnesota Twins,2,3,0
2023-08-01,Chicago Cubs,Cincinnati Reds,20,9,1
2023-08-01,Texas Rangers,Chicago White Sox,2,0,1
2023-08-01,Houston Astros,Cleveland Guardians,2,0,1
2023-08-01,Kansas City Royals,New York Mets,7,6,1
2023-08-01,Colorado Rockies,San Diego Padres,5,8,0
2023-08-01,Seattle Mariners,Boston Red Sox,4,6,0
2023-08-01,San Francisco Giants,Arizona Diamondbacks,4,3,1
2023-08-01,Los Angeles Dodgers,Oakland Athletics,7,3,1
2023-08-02,Atlanta Braves,Los Angeles Angels,12,5,1
2023-08-02,Pittsburgh Pirates,Detroit Tigers,3,6,0
2023-08-02,Washington Nationals,Milwaukee Brewers,3,2,1
2023-08-02,Houston Astros,Cleveland Guardians,3,2,1
2023-08-02,Colorado Rockies,San Diego Padres,1,11,0
2023-08-02,Seattle Mariners,Boston Red Sox,6,3,1
2023-08-02,Miami Marlins,Philadelphia Phillies,9,8,1
2023-08-02,New York Yankees,Tampa Bay Rays,7,2,1
2023-08-02,Toronto Blue Jays,Baltimore Orioles,4,1,1
2023-08-02,St. Louis Cardinals,Minnesota Twins,7,3,1
2023-08-02,Chicago Cubs,Cincinnati Reds,16,6,1
2023-08-02,Texas Rangers,Chicago White Sox,11,1,1
2023-08-02,Kansas City Royals,New York Mets,4,0,1
2023-08-02,San Francisco Giants,Arizona Diamondbacks,4,2,1
2023-08-02,Los Angeles Dodgers,Oakland Athletics,10,1,1
2023-08-03,Miami Marlins,Philadelphia Phillies,2,4,0
2023-08-03,Texas Rangers,Chicago White Sox,5,3,1
2023-08-03,Kansas City Royals,New York Mets,9,2,1
2023-08-03,Toronto Blue Jays,Baltimore Orioles,1,6,0
2023-08-03,San Francisco Giants,Arizona Diamondbacks,1,0,1
2023-08-03,New York Yankees,Houston Astros,4,3,1
2023-08-03,Milwaukee Brewers,Pittsburgh Pirates,14,1,1
2023-08-03,St. Louis Cardinals,Minnesota Twins,3,5,0
2023-08-03,Chicago Cubs,Cincinnati Reds,5,3,1
2023-08-03,Los Angeles Angels,Seattle Mariners,3,5,0
2023-08-03,Los Angeles Dodgers,Oakland Athletics,8,2,1
2023-08-04,Chicago Cubs,Atlanta Braves,0,8,0
2023-08-04,Cincinnati Reds,Washington Nationals,3,6,0
2023-08-04,Detroit Tigers,Tampa Bay Rays,0,8,0
2023-08-04,Baltimore Orioles,New York Mets,10,3,1
2023-08-04,Philadelphia Phillies,Kansas City Royals,5,7,0
2023-08-04,New York Yankees,Houston Astros,3,7,0
2023-08-04,Boston Red Sox,Toronto Blue Jays,3,7,0
2023-08-04,Cleveland Guardians,Chicago White Sox,4,2,1
2023-08-04,Texas Rangers,Miami Marlins,6,2,1
2023-08-04,Minnesota Twins,Arizona Diamondbacks,3,2,1
2023-08-04,Milwaukee Brewers,Pittsburgh Pirates,4,8,0
2023-08-04,St. Louis Cardinals,Colorado Rockies,4,9,0
2023-08-04,Los Angeles Angels,Seattle Mariners,7,9,0
2023-08-04,San Diego Padres,Los Angeles Dodgers,5,10,0
2023-08-05,New York Yankees,Houston Astros,3,1,1
2023-08-05,Detroit Tigers,Tampa Bay Rays,4,2,1
2023-08-05,Chicago Cubs,Atlanta Braves,8,6,1
2023-08-05,Texas Rangers,Miami Marlins,9,8,1
2023-08-05,Cincinnati Reds,Washington Nationals,3,7,0
2023-08-05,Boston Red Sox,Toronto Blue Jays,4,5,0
2023-08-05,Philadelphia Phillies,Kansas City Royals,9,6,1
2023-08-05,Baltimore Orioles,New York Mets,7,3,1
2023-08-05,Oakland Athletics,San Francisco Giants,2,1,1
2023-08-05,Minnesota Twins,Arizona Diamondbacks,12,1,1
2023-08-05,Cleveland Guardians,Chicago White Sox,4,7,0
2023-08-05,Milwaukee Brewers,Pittsburgh Pirates,3,2,1
2023-08-05,St. Louis Cardinals,Colorado Rockies,6,2,1
2023-08-05,San Diego Padres,Los Angeles Dodgers,8,3,1
2023-08-05,Los Angeles Angels,Seattle Mariners,2,3,0
2023-08-06,Cleveland Guardians,Chicago White Sox,3,5,0
2023-08-06,Baltimore Orioles,New York Mets,2,0,1
2023-08-06,Boston Red Sox,Toronto Blue Jays,1,13,0
2023-08-06,Philadelphia Phillies,Kansas City Royals,8,4,1
2023-08-06,New York Yankees,Houston Astros,7,9,0
2023-08-06,Cincinnati Reds,Washington Nationals,3,6,0
2023-08-06,Detroit Tigers,Tampa Bay Rays,6,10,0
2023-08-06,Minnesota Twins,Arizona Diamondbacks,5,3,1
2023-08-06,Milwaukee Brewers,Pittsburgh Pirates,1,4,0
2023-08-06,St. Louis Cardinals,Colorado Rockies,0,1,0
2023-08-06,Chicago Cubs,Atlanta Braves,6,4,1
2023-08-06,Texas Rangers,Miami Marlins,6,0,1
2023-08-06,Los Angeles Angels,Seattle Mariners,2,3,0
2023-08-06,Oakland Athletics,San Francisco Giants,8,6,1
2023-08-06,San Diego Padres,Los Angeles Dodgers,2,8,0
2023-08-07,San Diego Padres,Los Angeles Dodgers,7,13,0
2023-08-07,Detroit Tigers,Minnesota Twins,3,9,0
2023-08-07,Cincinnati Reds,Miami Marlins,5,2,1
2023-08-07,Pittsburgh Pirates,Atlanta Braves,7,6,1
2023-08-07,Boston Red Sox,Kansas City Royals,6,2,1
2023-08-07,New York Mets,Chicago Cubs,11,2,1
2023-08-07,Cleveland Guardians,Toronto Blue Jays,1,3,0
2023-08-07,Chicago White Sox,New York Yankees,5,1,1
2023-08-07,Milwaukee Brewers,Colorado Rockies,12,1,1
2023-08-07,Los Angeles Angels,San Francisco Giants,3,8,0
2023-08-07,Oakland Athletics,Texas Rangers,3,5,0
2023-08-08,Philadelphia Phillies,Washington Nationals,8,4,1
2023-08-08,Philadelphia Phillies,Washington Nationals,4,5,0
2023-08-08,Tampa Bay Rays,St. Louis Cardinals,4,2,1
2023-08-08,Detroit Tigers,Minnesota Twins,6,0,1
2023-08-08,Cincinnati Reds,Miami Marlins,2,3,0
2023-08-08,Baltimore Orioles,Houston Astros,6,7,0
2023-08-08,Pittsburgh Pirates,Atlanta Braves,6,8,0
2023-08-08,Boston Red Sox,Kansas City Royals,3,9,0
2023-08-08,New York Mets,Chicago Cubs,2,3,0
2023-08-08,Cleveland Guardians,Toronto Blue Jays,1,0,1
2023-08-08,Chicago White Sox,New York Yankees,1,7,0
2023-08-08,Milwaukee Brewers,Colorado Rockies,3,7,0
2023-08-08,Los Angeles Angels,San Francisco Giants,7,5,1
2023-08-08,Arizona Diamondbacks,Los Angeles Dodgers,4,5,0
2023-08-08,Seattle Mariners,San Diego Padres,2,0,1
2023-08-08,Oakland Athletics,Texas Rangers,1,6,0
2023-08-09,Cincinnati Reds,Miami Marlins,4,5,0
2023-08-09,Milwaukee Brewers,Colorado Rockies,7,6,1
2023-08-09,Oakland Athletics,Texas Rangers,2,0,1
2023-08-09,Tampa Bay Rays,St. Louis Cardinals,4,6,0
2023-08-09,Detroit Tigers,Minnesota Twins,9,5,1
2023-08-09,Philadelphia Phillies,Washington Nationals,7,0,1
2023-08-09,Baltimore Orioles,Houston Astros,2,8,0
2023-08-09,Pittsburgh Pirates,Atlanta Braves,5,6,0
2023-08-09,Boston Red Sox,Kansas City Royals,4,3,1
2023-08-09,New York Mets,Chicago Cubs,4,3,1
2023-08-09,Cleveland Guardians,Toronto Blue Jays,0,1,0
2023-08-09,Chicago White Sox,New York Yankees,9,2,1
2023-08-09,Los Angeles Angels,San Francisco Giants,4,1,1
2023-08-09,Arizona Diamondbacks,Los Angeles Dodgers,0,2,0
2023-08-09,Seattle Mariners,San Diego Padres,6,1,1
2023-08-10,Baltimore Orioles,Houston Astros,5,4,1
2023-08-10,Pittsburgh Pirates,Atlanta Braves,7,5,1
2023-08-10,Cleveland Guardians,Toronto Blue Jays,4,3,1
2023-08-10,Detroit Tigers,Minnesota Twins,3,0,1
2023-08-10,Tampa Bay Rays,St. Louis Cardinals,2,5,0
2023-08-10,Philadelphia Phillies,Washington Nationals,6,2,1
2023-08-10,Boston Red Sox,Kansas City Royals,2,0,1
2023-08-10,Los Angeles Dodgers,Colorado Rockies,2,1,1
2023-08-11,Tampa Bay Rays,Cleveland Guardians,9,8,1
2023-08-11,Miami Marlins,New York Yankees,4,9,0
2023-08-11,Washington Nationals,Oakland Athletics,8,2,1
2023-08-11,Pittsburgh Pirates,Cincinnati Reds,2,9,0
2023-08-11,Philadelphia Phillies,Minnesota Twins,13,2,1
2023-08-11,Toronto Blue Jays,Chicago Cubs,2,6,0
2023-08-11,Boston Red Sox,Detroit Tigers,5,2,1
2023-08-11,New York Mets,Atlanta Braves,0,7,0
2023-08-11,Houston Astros,Los Angeles Angels,11,3,1
2023-08-11,Kansas City Royals,St. Louis Cardinals,12,8,1
2023-08-11,Chicago White Sox,Milwaukee Brewers,6,7,0
2023-08-11,Arizona Diamondbacks,San Diego Padres,5,10,0
2023-08-11,Los Angeles Dodgers,Colorado Rockies,6,1,1
2023-08-11,Seattle Mariners,Baltimore Orioles,9,2,1
2023-08-11,San Francisco Giants,Texas Rangers,1,2,0
2023-08-12,New York Mets,Atlanta Braves,3,21,0
2023-08-12,New York Mets,Atlanta Braves,0,6,0
2023-08-12,Toronto Blue Jays,Chicago Cubs,4,5,0
2023-08-12,Boston Red Sox,Detroit Tigers,2,6,0
2023-08-12,Tampa Bay Rays,Cleveland Guardians,6,5,1
